id,WKT,mgo,al2o3,sio2,cao,tio2,feo,potassium,thorium,uranium
1287,"POLYGON ((140.0 22.5, 145.0 22.5, 145.0 27.5, 140.0 27.5, 140.0 22.5))",4.714200,29.598000,42.797000,15.159000,0.320240,5.315200,614.5500,0.6090,0.1653
1288,"POLYGON ((145.0 22.5, 150.0 22.5, 150.0 27.5, 145.0 27.5, 145.0 22.5))",4.992600,18.526000,43.807000,18.308000,0.640750,8.041200,575.1000,0.9188,0.2498
1289,"POLYGON ((150.0 22.5, 155.0 22.5, 155.0 27.5, 150.0 27.5, 150.0 22.5))",11.009000,20.587000,41.514000,15.225000,0.435960,7.292400,351.8800,0.9698,0.2638
1290,"POLYGON ((155.0 22.5, 160.0 22.5, 160.0 27.5, 155.0 27.5, 155.0 22.5))",8.842900,23.440000,45.018000,17.942000,0.131640,5.536100,412.9200,0.8130,0.2209
1291,"POLYGON ((160.0 22.5, 165.0 22.5, 165.0 27.5, 160.0 27.5, 160.0 22.5))",8.662500,25.737000,42.027000,18.212000,0.325630,5.720600,149.0400,0.8928,0.2427
1292,"POLYGON ((165.0 22.5, 170.0 22.5, 170.0 27.5, 165.0 27.5, 165.0 22.5))",6.955200,26.737000,43.975000,18.097000,0.288620,4.294700,280.8500,0.7083,0.1924
1293,"POLYGON ((170.0 22.5, 175.0 22.5, 175.0 27.5, 170.0 27.5, 170.0 22.5))",4.775100,25.758000,44.888000,18.247000,0.443790,4.349300,319.0000,0.6311,0.1713
1294,"POLYGON ((175.0 22.5, 180.0 22.5, 180.0 27.5, 175.0 27.5, 175.0 22.5))",7.770800,22.962000,46.237000,16.988000,0.433670,4.615600,145.4900,0.8123,0.2208
1295,"POLYGON ((-180.0 27.5, -175.0 27.5, -175.0 32.5, -180.0 32.5, -180.0 27.5))",4.647700,32.628000,43.575000,14.560000,0.103220,3.549300,175.1300,0.5323,0.1443
1296,"POLYGON ((-175.0 27.5, -170.0 27.5, -170.0 32.5, -175.0 32.5, -175.0 27.5))",4.622500,29.872000,43.806000,14.601000,0.321080,4.113100,235.7200,0.5688,0.1543
1297,"POLYGON ((-170.0 27.5, -165.0 27.5, -165.0 32.5, -170.0 32.5, -170.0 27.5))",3.204200,28.701000,45.344000,16.633000,0.129380,3.950600,476.9200,0.1805,0.0483
1298,"POLYGON ((-165.0 27.5, -160.0 27.5, -160.0 32.5, -165.0 32.5, -165.0 27.5))",2.429700,29.609000,45.741000,14.702000,0.409250,4.194000,334.7800,0.3603,0.0974
1299,"POLYGON ((-160.0 27.5, -155.0 27.5, -155.0 32.5, -160.0 32.5, -160.0 27.5))",4.539600,25.133000,45.158000,18.246000,0.259710,4.351100,219.1900,0.4651,0.1260
1300,"POLYGON ((-155.0 27.5, -150.0 27.5, -150.0 32.5, -155.0 32.5, -155.0 27.5))",3.900800,27.721000,46.072000,15.587000,0.293700,4.366000,286.6100,0.5151,0.1396
1301,"POLYGON ((-150.0 27.5, -145.0 27.5, -145.0 32.5, -150.0 32.5, -150.0 27.5))",7.862100,24.343000,44.841000,15.475000,0.300690,4.807500,164.6100,0.6337,0.1720
1302,"POLYGON ((-145.0 27.5, -140.0 27.5, -140.0 32.5, -145.0 32.5, -145.0 27.5))",5.776000,25.868000,45.413000,15.908000,0.246120,4.753700,334.6800,0.4608,0.1248
1303,"POLYGON ((-140.0 27.5, -135.0 27.5, -135.0 32.5, -140.0 32.5, -140.0 27.5))",8.737800,29.359000,43.505000,14.403000,0.000000,3.887400,227.4800,0.4931,0.1336
1304,"POLYGON ((-135.0 27.5, -130.0 27.5, -130.0 32.5, -135.0 32.5, -135.0 27.5))",4.091300,27.977000,47.476000,15.249000,0.065151,4.087200,524.0300,0.3471,0.0937
1305,"POLYGON ((-130.0 27.5, -125.0 27.5, -125.0 32.5, -130.0 32.5, -130.0 27.5))",2.482600,29.387000,45.173000,16.097000,0.231480,3.999900,421.3500,0.5023,0.1361
1306,"POLYGON ((-125.0 27.5, -120.0 27.5, -120.0 32.5, -125.0 32.5, -125.0 27.5))",5.929200,24.579000,43.606000,18.474000,0.358600,5.233100,290.6500,0.8329,0.2264
1307,"POLYGON ((-120.0 27.5, -115.0 27.5, -115.0 32.5, -120.0 32.5, -120.0 27.5))",5.294700,30.416000,43.183000,14.819000,0.704940,4.404600,495.1200,1.0166,0.2765
1308,"POLYGON ((-115.0 27.5, -110.0 27.5, -110.0 32.5, -115.0 32.5, -115.0 27.5))",6.139600,26.258000,43.521000,17.266000,0.211020,5.483000,468.8000,0.8060,0.2190
1309,"POLYGON ((-110.0 27.5, -105.0 27.5, -105.0 32.5, -110.0 32.5, -110.0 27.5))",3.848400,27.301000,45.083000,16.956000,0.393940,4.890900,488.0600,1.0468,0.2848
1310,"POLYGON ((-105.0 27.5, -100.0 27.5, -100.0 32.5, -105.0 32.5, -105.0 27.5))",5.841100,24.447000,47.820000,16.458000,0.289460,5.009100,451.2000,1.2535,0.3412
1311,"POLYGON ((-100.0 27.5, -95.0 27.5, -95.0 32.5, -100.0 32.5, -100.0 27.5))",6.901900,31.738000,40.872000,15.739000,0.277450,4.970700,571.3400,1.4460,0.3937
1312,"POLYGON ((-95.0 27.5, -90.0 27.5, -90.0 32.5, -95.0 32.5, -95.0 27.5))",6.619600,24.847000,45.080000,17.702000,0.481530,6.369000,848.5000,1.8350,0.5000
1313,"POLYGON ((-90.0 27.5, -85.0 27.5, -85.0 32.5, -90.0 32.5, -90.0 27.5))",5.006000,29.982000,41.249000,15.404000,0.809690,7.755800,1125.3000,2.4399,0.6651
1314,"POLYGON ((-85.0 27.5, -80.0 27.5, -80.0 32.5, -85.0 32.5, -85.0 27.5))",7.343100,19.083000,39.779000,17.253000,2.138200,10.976000,1355.3000,3.1976,0.8720
1315,"POLYGON ((-80.0 27.5, -75.0 27.5, -75.0 32.5, -80.0 32.5, -80.0 27.5))",10.921000,14.081000,40.095000,13.850000,3.176900,14.122000,1363.4000,3.6267,0.9891
1316,"POLYGON ((-75.0 27.5, -70.0 27.5, -70.0 32.5, -75.0 32.5, -75.0 27.5))",9.835900,14.456000,42.374000,14.966000,2.225700,15.973000,1676.4000,4.2963,1.1719
1317,"POLYGON ((-70.0 27.5, -65.0 27.5, -65.0 32.5, -70.0 32.5, -70.0 27.5))",10.977000,13.309000,36.085000,13.369000,3.783400,19.202000,1568.7000,4.5825,1.2500
1318,"POLYGON ((-65.0 27.5, -60.0 27.5, -60.0 32.5, -65.0 32.5, -65.0 27.5))",6.814800,5.634300,37.959000,10.422000,6.326300,23.805000,1410.1000,3.9268,1.0710
1319,"POLYGON ((-60.0 27.5, -55.0 27.5, -55.0 32.5, -60.0 32.5, -60.0 27.5))",8.597200,2.990200,40.299000,9.415800,5.294200,24.200000,1866.6000,4.6643,1.2723
1320,"POLYGON ((-55.0 27.5, -50.0 27.5, -50.0 32.5, -55.0 32.5, -55.0 27.5))",8.212500,7.885800,37.685000,13.367000,4.736400,23.516000,2441.6000,5.9268,1.6170
1321,"POLYGON ((-50.0 27.5, -45.0 27.5, -45.0 32.5, -50.0 32.5, -50.0 27.5))",9.523500,4.672600,39.013000,13.031000,5.323000,23.352000,2284.0000,5.9851,1.6329
1322,"POLYGON ((-45.0 27.5, -40.0 27.5, -40.0 32.5, -45.0 32.5, -45.0 27.5))",6.441100,10.578000,36.313000,13.478000,4.650900,23.349000,2286.6000,5.6534,1.5424
1323,"POLYGON ((-40.0 27.5, -35.0 27.5, -35.0 32.5, -40.0 32.5, -40.0 27.5))",8.507300,10.217000,35.235000,12.913000,4.233100,22.872000,1935.5000,5.5480,1.5136
1324,"POLYGON ((-35.0 27.5, -30.0 27.5, -30.0 32.5, -35.0 32.5, -35.0 27.5))",13.427000,11.977000,35.068000,11.482000,4.400100,20.242000,1747.6000,5.0437,1.3759
1325,"POLYGON ((-30.0 27.5, -25.0 27.5, -25.0 32.5, -30.0 32.5, -30.0 27.5))",9.005100,8.229500,37.569000,11.370000,4.235300,24.287000,1857.8000,4.8283,1.3171
1326,"POLYGON ((-25.0 27.5, -20.0 27.5, -20.0 32.5, -25.0 32.5, -25.0 27.5))",5.984300,12.308000,32.249000,12.246000,5.824100,24.216000,1750.4000,4.7461,1.2947
1327,"POLYGON ((-20.0 27.5, -15.0 27.5, -15.0 32.5, -20.0 32.5, -20.0 27.5))",6.609800,11.165000,35.120000,12.362000,5.244100,24.191000,1664.4000,4.7091,1.2846
1328,"POLYGON ((-15.0 27.5, -10.0 27.5, -10.0 32.5, -15.0 32.5, -15.0 27.5))",10.341000,12.198000,38.558000,10.449000,4.469200,20.541000,1895.3000,5.2333,1.4277
1329,"POLYGON ((-10.0 27.5, -5.0 27.5, -5.0 32.5, -10.0 32.5, -10.0 27.5))",11.617000,12.745000,40.525000,15.718000,1.647800,18.906000,2160.2000,6.4546,1.7611
1330,"POLYGON ((-5.0 27.5, 0.0 27.5, 0.0 32.5, -5.0 32.5, -5.0 27.5))",10.136000,15.643000,41.089000,18.158000,2.448800,16.446000,2948.0000,7.5310,2.0549
1331,"POLYGON ((0.0 27.5, 5.0 27.5, 5.0 32.5, 0.0 32.5, 0.0 27.5))",9.774400,14.528000,40.961000,18.003000,2.521200,16.605000,3091.1000,7.8783,2.1498
1332,"POLYGON ((5.0 27.5, 10.0 27.5, 10.0 32.5, 5.0 32.5, 5.0 27.5))",9.721100,11.935000,39.763000,19.434000,1.997700,16.949000,2304.3000,5.7477,1.5681
1333,"POLYGON ((10.0 27.5, 15.0 27.5, 15.0 32.5, 10.0 32.5, 10.0 27.5))",12.601000,10.194000,41.013000,11.859000,2.560300,17.452000,1306.4000,3.2082,0.8749
1334,"POLYGON ((15.0 27.5, 20.0 27.5, 20.0 32.5, 15.0 32.5, 15.0 27.5))",11.697000,14.273000,39.392000,12.562000,2.146300,16.941000,955.5200,2.2935,0.6251
1335,"POLYGON ((20.0 27.5, 25.0 27.5, 25.0 32.5, 20.0 32.5, 20.0 27.5))",9.838000,15.893000,39.271000,11.304000,2.611100,16.550000,905.5400,1.8193,0.4957
1336,"POLYGON ((25.0 27.5, 30.0 27.5, 30.0 32.5, 25.0 32.5, 25.0 27.5))",9.995400,10.765000,42.524000,11.823000,3.493900,15.444000,895.7800,1.7492,0.4765
1337,"POLYGON ((30.0 27.5, 35.0 27.5, 35.0 32.5, 30.0 32.5, 30.0 27.5))",10.011000,20.894000,43.092000,17.288000,1.074300,11.261000,813.4000,1.8471,0.5033
1338,"POLYGON ((35.0 27.5, 40.0 27.5, 40.0 32.5, 35.0 32.5, 35.0 27.5))",10.466000,19.497000,43.756000,18.786000,0.911870,9.077700,1062.5000,2.3158,0.6312
1339,"POLYGON ((40.0 27.5, 45.0 27.5, 45.0 32.5, 40.0 32.5, 40.0 27.5))",11.971000,28.505000,43.954000,12.817000,0.552300,6.959200,741.9900,2.0358,0.5548
1340,"POLYGON ((45.0 27.5, 50.0 27.5, 50.0 32.5, 45.0 32.5, 45.0 27.5))",12.512000,18.614000,45.546000,14.491000,0.494920,7.639500,773.1400,1.8543,0.5052
1341,"POLYGON ((50.0 27.5, 55.0 27.5, 55.0 32.5, 50.0 32.5, 50.0 27.5))",10.387000,24.939000,42.337000,17.031000,0.184180,5.967000,627.5800,1.4230,0.3875
1342,"POLYGON ((55.0 27.5, 60.0 27.5, 60.0 32.5, 55.0 32.5, 55.0 27.5))",9.072500,24.788000,45.611000,15.509000,0.432820,5.974200,543.2300,1.1282,0.3070
1343,"POLYGON ((60.0 27.5, 65.0 27.5, 65.0 32.5, 60.0 32.5, 60.0 27.5))",9.667600,23.053000,43.426000,15.539000,0.277910,8.351400,554.1000,1.1379,0.3096
1344,"POLYGON ((65.0 27.5, 70.0 27.5, 70.0 32.5, 65.0 32.5, 65.0 27.5))",12.579000,25.412000,41.659000,13.469000,0.793630,7.018400,510.7500,1.0446,0.2842
1345,"POLYGON ((70.0 27.5, 75.0 27.5, 75.0 32.5, 70.0 32.5, 70.0 27.5))",9.326300,25.316000,43.667000,15.262000,0.158240,6.444800,406.6800,1.0228,0.2782
1346,"POLYGON ((75.0 27.5, 80.0 27.5, 80.0 32.5, 75.0 32.5, 75.0 27.5))",10.370000,25.964000,46.258000,12.272000,0.156710,5.754600,327.2900,0.8412,0.2286
1347,"POLYGON ((80.0 27.5, 85.0 27.5, 85.0 32.5, 80.0 32.5, 80.0 27.5))",8.333000,18.548000,47.775000,15.597000,0.718520,6.636900,412.4900,0.7041,0.1912
1348,"POLYGON ((85.0 27.5, 90.0 27.5, 90.0 32.5, 85.0 32.5, 85.0 27.5))",4.977300,26.254000,45.104000,14.655000,1.039300,7.444600,385.9300,0.9848,0.2679
1349,"POLYGON ((90.0 27.5, 95.0 27.5, 95.0 32.5, 90.0 32.5, 90.0 27.5))",5.653900,24.795000,42.212000,17.690000,0.877490,6.858200,472.0200,0.9210,0.2504
1350,"POLYGON ((95.0 27.5, 100.0 27.5, 100.0 32.5, 95.0 32.5, 95.0 27.5))",6.748400,23.023000,41.885000,16.965000,0.811240,7.760300,469.2100,0.7664,0.2082
1351,"POLYGON ((100.0 27.5, 105.0 27.5, 105.0 32.5, 100.0 32.5, 100.0 27.5))",9.149600,26.216000,42.065000,12.589000,0.623370,7.694600,324.7100,0.7312,0.1986
1352,"POLYGON ((105.0 27.5, 110.0 27.5, 110.0 32.5, 105.0 32.5, 105.0 27.5))",6.157000,27.370000,44.341000,14.116000,0.464550,6.594600,373.0500,0.7097,0.1928
1353,"POLYGON ((110.0 27.5, 115.0 27.5, 115.0 32.5, 110.0 32.5, 110.0 27.5))",7.117900,25.332000,43.341000,17.517000,0.397670,6.459500,367.9200,0.5649,0.1532
1354,"POLYGON ((115.0 27.5, 120.0 27.5, 120.0 32.5, 115.0 32.5, 115.0 27.5))",5.055000,27.244000,42.359000,17.749000,0.478430,5.490700,453.6700,0.5368,0.1455
1355,"POLYGON ((120.0 27.5, 125.0 27.5, 125.0 32.5, 120.0 32.5, 120.0 27.5))",7.173900,26.379000,45.715000,15.109000,0.190750,5.000800,402.8600,0.6143,0.1667
1356,"POLYGON ((125.0 27.5, 130.0 27.5, 130.0 32.5, 125.0 32.5, 125.0 27.5))",6.168900,26.441000,44.119000,16.462000,0.342240,4.991300,343.4100,0.7789,0.2116
1357,"POLYGON ((130.0 27.5, 135.0 27.5, 135.0 32.5, 130.0 32.5, 130.0 27.5))",3.563200,33.491000,40.853000,16.476000,0.402610,4.592200,421.2700,0.6753,0.1834
1358,"POLYGON ((135.0 27.5, 140.0 27.5, 140.0 32.5, 135.0 32.5, 135.0 27.5))",8.503200,26.086000,47.879000,15.343000,0.044980,4.546700,371.5300,0.7750,0.2106
1359,"POLYGON ((140.0 27.5, 145.0 27.5, 145.0 32.5, 140.0 32.5, 140.0 27.5))",6.900000,21.321000,44.894000,19.569000,0.461960,5.962300,230.2400,0.8404,0.2284
1360,"POLYGON ((145.0 27.5, 150.0 27.5, 150.0 32.5, 145.0 32.5, 145.0 27.5))",9.146200,23.156000,43.324000,15.718000,0.096431,7.027200,563.8300,0.7772,0.2112
1361,"POLYGON ((150.0 27.5, 155.0 27.5, 155.0 32.5, 150.0 32.5, 150.0 27.5))",4.979000,22.805000,41.418000,18.865000,1.254000,7.429800,313.6200,0.8305,0.2257
1362,"POLYGON ((155.0 27.5, 160.0 27.5, 160.0 32.5, 155.0 32.5, 155.0 27.5))",5.998200,19.701000,46.207000,20.575000,0.295610,6.880600,456.5800,0.7311,0.1986
1363,"POLYGON ((160.0 27.5, 165.0 27.5, 165.0 32.5, 160.0 32.5, 160.0 27.5))",8.789000,28.784000,41.705000,18.472000,0.155430,5.020900,253.5200,0.5042,0.1366
1364,"POLYGON ((165.0 27.5, 170.0 27.5, 170.0 32.5, 165.0 32.5, 165.0 27.5))",5.069100,29.285000,41.643000,18.040000,0.075745,5.217400,338.4600,0.4833,0.1309
1365,"POLYGON ((170.0 27.5, 175.0 27.5, 175.0 32.5, 170.0 32.5, 170.0 27.5))",7.467400,30.653000,40.074000,18.122000,0.040372,4.156700,272.1100,0.6380,0.1732
1366,"POLYGON ((175.0 27.5, 180.0 27.5, 180.0 32.5, 175.0 32.5, 175.0 27.5))",4.782000,27.304000,43.080000,18.532000,0.458180,4.031600,280.5200,0.5747,0.1559
1367,"POLYGON ((-180.0 32.5, -174.0 32.5, -174.0 37.5, -180.0 37.5, -180.0 32.5))",5.070100,21.518000,48.280000,17.818000,0.198450,4.707700,235.8100,0.4856,0.1316
1368,"POLYGON ((-174.0 32.5, -168.0 32.5, -168.0 37.5, -174.0 37.5, -174.0 32.5))",6.721800,25.646000,42.781000,16.422000,0.078849,4.428600,154.4800,0.5759,0.1562
1369,"POLYGON ((-168.0 32.5, -162.0 32.5, -162.0 37.5, -168.0 37.5, -168.0 32.5))",4.318400,24.653000,47.978000,16.355000,0.000000,3.915600,294.4000,0.2527,0.0680
1370,"POLYGON ((-162.0 32.5, -156.0 32.5, -156.0 37.5, -162.0 37.5, -162.0 32.5))",3.447400,27.678000,45.294000,16.529000,0.270720,4.023400,304.5600,0.2869,0.0773
1371,"POLYGON ((-156.0 32.5, -150.0 32.5, -150.0 37.5, -156.0 37.5, -156.0 32.5))",5.237300,30.759000,39.401000,15.944000,0.760790,4.064700,182.9800,0.3950,0.1068
1372,"POLYGON ((-150.0 32.5, -144.0 32.5, -144.0 37.5, -150.0 37.5, -150.0 32.5))",5.014500,26.939000,44.744000,15.437000,0.320990,4.485100,184.2400,0.5291,0.1434
1373,"POLYGON ((-144.0 32.5, -138.0 32.5, -138.0 37.5, -144.0 37.5, -144.0 32.5))",1.996000,30.261000,44.094000,16.508000,0.086565,3.876600,495.3100,0.5213,0.1413
1374,"POLYGON ((-138.0 32.5, -132.0 32.5, -132.0 37.5, -138.0 37.5, -138.0 32.5))",4.331100,26.280000,44.020000,15.916000,0.422730,4.293500,142.5200,0.6681,0.1814
1375,"POLYGON ((-132.0 32.5, -126.0 32.5, -126.0 37.5, -132.0 37.5, -132.0 32.5))",2.159100,28.877000,45.599000,16.245000,0.425520,4.449600,337.0400,0.5365,0.1454
1376,"POLYGON ((-126.0 32.5, -120.0 32.5, -120.0 37.5, -126.0 37.5, -126.0 32.5))",4.215800,23.377000,45.494000,18.991000,0.139300,5.659400,361.4600,0.7766,0.2110
1377,"POLYGON ((-120.0 32.5, -114.0 32.5, -114.0 37.5, -120.0 37.5, -120.0 32.5))",6.393700,27.238000,43.631000,16.341000,0.080803,5.028100,414.3600,0.7652,0.2079
1378,"POLYGON ((-114.0 32.5, -108.0 32.5, -108.0 37.5, -114.0 37.5, -114.0 32.5))",5.168000,26.328000,43.717000,18.036000,0.299260,4.569400,466.5500,0.9315,0.2533
1379,"POLYGON ((-108.0 32.5, -102.0 32.5, -102.0 37.5, -108.0 37.5, -108.0 32.5))",4.071500,28.333000,42.915000,18.408000,0.310950,4.819500,690.9500,0.9311,0.2532
1380,"POLYGON ((-102.0 32.5, -96.0 32.5, -96.0 37.5, -102.0 37.5, -102.0 32.5))",5.515200,27.017000,43.571000,18.291000,0.348870,4.700300,578.6800,1.1106,0.3022
1381,"POLYGON ((-96.0 32.5, -90.0 32.5, -90.0 37.5, -96.0 37.5, -96.0 32.5))",5.831700,26.787000,46.203000,16.764000,0.490910,4.912900,663.1400,1.6899,0.4604
1382,"POLYGON ((-90.0 32.5, -84.0 32.5, -84.0 37.5, -90.0 37.5, -90.0 32.5))",7.625900,29.696000,39.959000,17.381000,0.557940,6.818600,1173.2000,2.5989,0.7085
1383,"POLYGON ((-84.0 32.5, -78.0 32.5, -78.0 37.5, -84.0 37.5, -84.0 32.5))",9.953300,18.866000,41.458000,15.997000,1.696900,11.123000,1592.3000,3.8696,1.0554
1384,"POLYGON ((-78.0 32.5, -72.0 32.5, -72.0 37.5, -78.0 37.5, -78.0 32.5))",9.706600,17.628000,37.485000,13.526000,2.839500,16.049000,1559.8000,4.4637,1.2176
1385,"POLYGON ((-72.0 32.5, -66.0 32.5, -66.0 37.5, -72.0 37.5, -72.0 32.5))",10.713000,14.869000,39.555000,12.079000,2.526400,17.402000,1590.2000,4.5992,1.2546
1386,"POLYGON ((-66.0 32.5, -60.0 32.5, -60.0 37.5, -66.0 37.5, -66.0 32.5))",6.197000,8.442300,37.218000,14.911000,4.660400,21.601000,1575.5000,4.2337,1.1548
1387,"POLYGON ((-60.0 32.5, -54.0 32.5, -54.0 37.5, -60.0 37.5, -60.0 32.5))",8.310400,9.733500,34.626000,11.738000,5.106300,21.791000,1578.3000,4.5767,1.2484
1388,"POLYGON ((-54.0 32.5, -48.0 32.5, -48.0 37.5, -54.0 37.5, -54.0 32.5))",9.134000,8.396100,38.147000,10.689000,4.227300,21.325000,1743.2000,5.1399,1.4022
1389,"POLYGON ((-48.0 32.5, -42.0 32.5, -42.0 37.5, -48.0 37.5, -48.0 32.5))",12.736000,6.539000,37.906000,14.193000,3.998100,19.446000,2069.3000,6.1668,1.6825
1390,"POLYGON ((-42.0 32.5, -36.0 32.5, -36.0 37.5, -42.0 37.5, -42.0 32.5))",9.666100,14.396000,37.681000,13.583000,3.099000,18.943000,2309.8000,6.0793,1.6587
1391,"POLYGON ((-36.0 32.5, -30.0 32.5, -30.0 37.5, -36.0 37.5, -36.0 32.5))",8.623700,8.038100,35.859000,14.969000,4.568000,21.850000,1843.1000,4.7490,1.2955
1392,"POLYGON ((-30.0 32.5, -24.0 32.5, -24.0 37.5, -30.0 37.5, -30.0 32.5))",6.426900,6.320800,38.628000,12.305000,5.081500,23.830000,1642.8000,4.1391,1.1290
1393,"POLYGON ((-24.0 32.5, -18.0 32.5, -18.0 37.5, -24.0 37.5, -24.0 32.5))",8.423800,7.262200,34.552000,12.934000,6.144500,23.037000,1533.1000,3.8792,1.0580
1394,"POLYGON ((-18.0 32.5, -12.0 32.5, -12.0 37.5, -18.0 37.5, -18.0 32.5))",10.264000,18.774000,36.215000,7.682300,2.977700,19.788000,1566.3000,3.9967,1.0901
1395,"POLYGON ((-12.0 32.5, -6.0 32.5, -6.0 37.5, -12.0 37.5, -12.0 32.5))",10.249000,9.818800,38.169000,16.142000,3.580200,18.510000,1937.5000,4.6868,1.2785
1396,"POLYGON ((-6.0 32.5, 0.0 32.5, 0.0 37.5, -6.0 37.5, -6.0 32.5))",8.017600,12.566000,37.073000,15.931000,3.623000,19.934000,2986.7000,7.7433,2.1129
1397,"POLYGON ((0.0 32.5, 6.0 32.5, 6.0 37.5, 0.0 37.5, 0.0 32.5))",9.722400,16.512000,39.249000,15.936000,2.289100,17.130000,3471.3000,9.1609,2.4999
1398,"POLYGON ((6.0 32.5, 12.0 32.5, 12.0 37.5, 6.0 37.5, 6.0 32.5))",7.563200,16.212000,43.090000,16.845000,1.367600,14.593000,2572.7000,6.1692,1.6832
1399,"POLYGON ((12.0 32.5, 18.0 32.5, 18.0 37.5, 12.0 37.5, 12.0 32.5))",11.219000,14.175000,41.560000,13.486000,1.933900,14.697000,1577.7000,3.7119,1.0123
1400,"POLYGON ((18.0 32.5, 24.0 32.5, 24.0 37.5, 18.0 37.5, 18.0 32.5))",10.729000,14.178000,42.185000,13.780000,1.970900,15.022000,1193.5000,2.5677,0.7000
1401,"POLYGON ((24.0 32.5, 30.0 32.5, 30.0 37.5, 24.0 37.5, 24.0 32.5))",12.208000,10.221000,39.890000,17.139000,2.119400,14.573000,956.7600,2.3424,0.6385
1402,"POLYGON ((30.0 32.5, 36.0 32.5, 36.0 37.5, 30.0 37.5, 30.0 32.5))",9.494800,15.814000,44.721000,16.224000,1.064400,12.500000,995.6100,2.1860,0.5958
1403,"POLYGON ((36.0 32.5, 42.0 32.5, 42.0 37.5, 36.0 37.5, 36.0 32.5))",9.987000,23.769000,43.038000,13.860000,0.780160,9.214400,1016.7000,1.9090,0.5202
1404,"POLYGON ((42.0 32.5, 48.0 32.5, 48.0 37.5, 42.0 37.5, 42.0 32.5))",11.909000,26.272000,41.252000,14.433000,0.543490,7.158500,893.3400,2.0325,0.5539
1405,"POLYGON ((48.0 32.5, 54.0 32.5, 54.0 37.5, 48.0 37.5, 48.0 32.5))",10.008000,20.248000,44.072000,18.179000,0.464080,6.920400,732.6500,1.6641,0.4533
1406,"POLYGON ((54.0 32.5, 60.0 32.5, 60.0 37.5, 54.0 37.5, 54.0 32.5))",11.964000,26.557000,42.129000,14.133000,0.217790,6.605500,392.8500,1.3231,0.3602
1407,"POLYGON ((60.0 32.5, 66.0 32.5, 66.0 37.5, 60.0 37.5, 60.0 32.5))",10.701000,24.699000,39.739000,15.913000,0.976300,6.513700,507.8700,1.5694,0.4274
1408,"POLYGON ((66.0 32.5, 72.0 32.5, 72.0 37.5, 66.0 37.5, 66.0 32.5))",5.827900,23.958000,44.209000,14.276000,0.847640,7.367800,698.0800,1.3475,0.3669
1409,"POLYGON ((72.0 32.5, 78.0 32.5, 78.0 37.5, 72.0 37.5, 72.0 32.5))",11.490000,24.848000,44.649000,12.696000,0.241490,5.966500,402.8300,0.9606,0.2612
1410,"POLYGON ((78.0 32.5, 84.0 32.5, 84.0 37.5, 78.0 37.5, 78.0 32.5))",9.818600,25.697000,43.402000,15.021000,0.516760,5.259300,294.4100,0.9398,0.2556
1411,"POLYGON ((84.0 32.5, 90.0 32.5, 90.0 37.5, 84.0 37.5, 84.0 32.5))",8.988800,23.529000,43.018000,16.321000,0.817230,6.433000,228.6300,1.0207,0.2777
1412,"POLYGON ((90.0 32.5, 96.0 32.5, 96.0 37.5, 90.0 37.5, 90.0 32.5))",6.523500,26.268000,44.309000,15.195000,0.278900,6.398000,314.3800,0.9383,0.2552
1413,"POLYGON ((96.0 32.5, 102.0 32.5, 102.0 37.5, 96.0 37.5, 96.0 32.5))",7.248900,23.960000,42.917000,15.350000,0.715850,6.690700,347.1300,0.8341,0.2267
1414,"POLYGON ((102.0 32.5, 108.0 32.5, 108.0 37.5, 102.0 37.5, 102.0 32.5))",5.627500,22.852000,44.506000,15.762000,0.652420,6.664400,365.3300,0.7000,0.1901
1415,"POLYGON ((108.0 32.5, 114.0 32.5, 114.0 37.5, 108.0 37.5, 108.0 32.5))",7.937000,21.679000,44.688000,18.311000,0.075681,6.041400,395.4600,0.6537,0.1774
1416,"POLYGON ((114.0 32.5, 120.0 32.5, 120.0 37.5, 114.0 37.5, 114.0 32.5))",6.833100,25.218000,45.379000,15.173000,0.497200,5.135300,237.4200,0.6079,0.1650
1417,"POLYGON ((120.0 32.5, 126.0 32.5, 126.0 37.5, 120.0 37.5, 120.0 32.5))",8.180000,27.323000,44.090000,16.886000,0.000000,4.069400,279.9700,0.6714,0.1823
1418,"POLYGON ((126.0 32.5, 132.0 32.5, 132.0 37.5, 126.0 37.5, 126.0 32.5))",2.017000,24.592000,45.000000,19.598000,0.555160,5.411100,528.1100,0.7874,0.2140
1419,"POLYGON ((132.0 32.5, 138.0 32.5, 138.0 37.5, 132.0 37.5, 132.0 32.5))",6.628200,26.707000,43.227000,18.577000,0.155350,4.669400,292.0700,0.7721,0.2098
1420,"POLYGON ((138.0 32.5, 144.0 32.5, 144.0 37.5, 138.0 37.5, 138.0 32.5))",5.056000,26.044000,46.428000,16.219000,0.168520,5.277300,383.3200,0.8149,0.2215
1421,"POLYGON ((144.0 32.5, 150.0 32.5, 150.0 37.5, 144.0 37.5, 144.0 32.5))",6.467800,28.807000,40.860000,17.092000,0.677150,5.530500,187.3200,0.7386,0.2006
1422,"POLYGON ((150.0 32.5, 156.0 32.5, 156.0 37.5, 150.0 37.5, 150.0 32.5))",4.013100,26.545000,43.183000,18.474000,0.602650,5.881800,455.0400,0.6154,0.1670
1423,"POLYGON ((156.0 32.5, 162.0 32.5, 162.0 37.5, 156.0 37.5, 156.0 32.5))",5.427100,29.131000,38.072000,18.607000,0.753090,5.804300,313.6000,0.7155,0.1943
