id,WKT,mgo,al2o3,sio2,cao,tio2,feo,potassium,thorium,uranium
131,"POLYGON ((9.0 -79.0, 18.0 -79.0, 18.0 -77.0, 9.0 -77.0, 9.0 -79.0))",7.702200,24.716000,45.784000,14.194000,0.165500,4.208000,39.6880,0.7803,0.2120
132,"POLYGON ((18.0 -79.0, 27.0 -79.0, 27.0 -77.0, 18.0 -77.0, 18.0 -79.0))",6.226700,26.051000,43.942000,16.191000,0.064273,4.050700,375.8500,0.2783,0.0750
133,"POLYGON ((27.0 -79.0, 36.0 -79.0, 36.0 -77.0, 27.0 -77.0, 27.0 -79.0))",6.071400,23.812000,47.570000,14.481000,0.151080,3.884900,206.3100,0.5058,0.1371
134,"POLYGON ((36.0 -79.0, 45.0 -79.0, 45.0 -77.0, 36.0 -77.0, 36.0 -79.0))",5.570600,27.356000,45.966000,14.328000,0.377030,3.203700,265.1000,0.3160,0.0853
135,"POLYGON ((45.0 -79.0, 54.0 -79.0, 54.0 -77.0, 45.0 -77.0, 45.0 -79.0))",6.265700,27.711000,42.797000,14.916000,0.524940,3.934500,348.8100,0.4330,0.1172
136,"POLYGON ((54.0 -79.0, 63.0 -79.0, 63.0 -77.0, 54.0 -77.0, 54.0 -79.0))",7.756300,25.471000,40.720000,15.183000,0.380840,4.839400,207.0700,0.7738,0.2102
137,"POLYGON ((63.0 -79.0, 72.0 -79.0, 72.0 -77.0, 63.0 -77.0, 63.0 -79.0))",7.218000,32.426000,40.370000,13.672000,0.391770,3.705100,112.5700,0.6377,0.1731
138,"POLYGON ((72.0 -79.0, 81.0 -79.0, 81.0 -77.0, 72.0 -77.0, 72.0 -79.0))",6.148400,26.688000,42.051000,17.148000,0.294010,4.602800,362.8700,0.7636,0.2075
139,"POLYGON ((81.0 -79.0, 90.0 -79.0, 90.0 -77.0, 81.0 -77.0, 81.0 -79.0))",9.290900,26.345000,44.659000,14.121000,0.352100,3.835200,364.0000,0.6545,0.1777
140,"POLYGON ((90.0 -79.0, 99.0 -79.0, 99.0 -77.0, 90.0 -77.0, 90.0 -79.0))",6.730700,23.399000,49.048000,16.140000,0.000000,4.961200,504.4300,0.7881,0.2141
141,"POLYGON ((99.0 -79.0, 108.0 -79.0, 108.0 -77.0, 99.0 -77.0, 99.0 -79.0))",8.504600,23.152000,44.842000,17.532000,0.106730,5.535600,338.7000,0.8055,0.2189
142,"POLYGON ((108.0 -79.0, 117.0 -79.0, 117.0 -77.0, 108.0 -77.0, 108.0 -79.0))",6.824000,26.186000,45.733000,15.459000,0.490080,4.478400,362.1100,0.7431,0.2019
143,"POLYGON ((117.0 -79.0, 126.0 -79.0, 126.0 -77.0, 117.0 -77.0, 117.0 -79.0))",11.259000,30.325000,43.865000,11.036000,0.000000,4.038000,175.5600,0.6688,0.1816
144,"POLYGON ((126.0 -79.0, 135.0 -79.0, 135.0 -77.0, 126.0 -77.0, 126.0 -79.0))",7.080700,28.530000,47.287000,12.813000,0.000000,3.724800,427.1900,0.7978,0.2168
145,"POLYGON ((135.0 -79.0, 144.0 -79.0, 144.0 -77.0, 135.0 -77.0, 135.0 -79.0))",7.305400,27.677000,45.679000,14.699000,0.000000,4.096500,408.8500,0.7715,0.2096
146,"POLYGON ((144.0 -79.0, 153.0 -79.0, 153.0 -77.0, 144.0 -77.0, 144.0 -79.0))",6.113900,26.235000,46.747000,14.673000,0.302310,6.087500,481.0500,0.9532,0.2592
147,"POLYGON ((153.0 -79.0, 162.0 -79.0, 162.0 -77.0, 153.0 -77.0, 153.0 -79.0))",11.542000,24.468000,43.073000,15.780000,0.189450,7.752600,304.1500,1.1644,0.3169
148,"POLYGON ((162.0 -79.0, 171.0 -79.0, 171.0 -77.0, 162.0 -77.0, 162.0 -79.0))",11.637000,30.307000,40.091000,12.626000,0.107850,5.837300,342.7800,1.3639,0.3713
149,"POLYGON ((171.0 -79.0, 180.0 -79.0, 180.0 -77.0, 171.0 -77.0, 171.0 -79.0))",5.536300,23.369000,47.734000,14.454000,0.027802,7.982400,791.4000,1.2493,0.3401
150,"POLYGON ((-180.0 -77.0, -172.0 -77.0, -172.0 -75.0, -180.0 -75.0, -180.0 -77.0))",9.961100,21.348000,44.125000,13.756000,0.486950,8.764100,606.4600,1.8730,0.5103
151,"POLYGON ((-172.0 -77.0, -164.0 -77.0, -164.0 -75.0, -172.0 -75.0, -172.0 -77.0))",8.150400,28.390000,42.572000,10.725000,0.540760,7.934600,849.6900,1.5589,0.4246
152,"POLYGON ((-164.0 -77.0, -156.0 -77.0, -156.0 -75.0, -164.0 -75.0, -164.0 -77.0))",9.379700,16.614000,46.560000,14.332000,1.157200,9.533500,628.1400,1.4398,0.3921
153,"POLYGON ((-156.0 -77.0, -148.0 -77.0, -148.0 -75.0, -156.0 -75.0, -156.0 -77.0))",10.592000,20.669000,43.197000,16.603000,0.194580,8.268200,599.4400,1.3383,0.3644
154,"POLYGON ((-148.0 -77.0, -140.0 -77.0, -140.0 -75.0, -148.0 -75.0, -148.0 -77.0))",12.921000,19.188000,46.597000,15.859000,0.157750,6.309800,472.4600,1.5807,0.4305
155,"POLYGON ((-140.0 -77.0, -132.0 -77.0, -132.0 -75.0, -140.0 -75.0, -140.0 -77.0))",11.385000,23.290000,41.728000,16.685000,0.337210,5.355300,309.0800,1.5543,0.4233
156,"POLYGON ((-132.0 -77.0, -124.0 -77.0, -124.0 -75.0, -132.0 -75.0, -132.0 -77.0))",9.230800,22.647000,45.497000,14.427000,0.141780,6.358700,527.9600,1.4076,0.3833
157,"POLYGON ((-124.0 -77.0, -116.0 -77.0, -116.0 -75.0, -124.0 -75.0, -124.0 -77.0))",7.584500,22.717000,49.181000,13.183000,0.000000,6.189600,407.0200,1.2060,0.3282
158,"POLYGON ((-116.0 -77.0, -108.0 -77.0, -108.0 -75.0, -116.0 -75.0, -116.0 -77.0))",8.039200,21.846000,45.471000,14.579000,0.014202,6.560500,425.0200,1.0239,0.2785
159,"POLYGON ((-108.0 -77.0, -100.0 -77.0, -100.0 -75.0, -108.0 -75.0, -108.0 -77.0))",5.140400,25.434000,46.694000,14.303000,0.383160,5.431900,487.2900,1.1161,0.3037
160,"POLYGON ((-100.0 -77.0, -92.0 -77.0, -92.0 -75.0, -100.0 -75.0, -100.0 -77.0))",5.074000,25.809000,41.125000,20.186000,0.000000,5.885900,374.1500,0.7230,0.1964
161,"POLYGON ((-92.0 -77.0, -84.0 -77.0, -84.0 -75.0, -92.0 -75.0, -92.0 -77.0))",4.573700,30.223000,44.100000,13.956000,0.505910,4.528400,494.3200,0.6018,0.1633
162,"POLYGON ((-84.0 -77.0, -76.0 -77.0, -76.0 -75.0, -84.0 -75.0, -84.0 -77.0))",4.598300,27.748000,45.909000,15.097000,0.103580,4.679400,491.4500,0.7130,0.1936
163,"POLYGON ((-76.0 -77.0, -68.0 -77.0, -68.0 -75.0, -76.0 -75.0, -76.0 -77.0))",5.102800,29.868000,42.425000,15.175000,0.480130,4.444500,406.3700,0.7631,0.2073
164,"POLYGON ((-68.0 -77.0, -60.0 -77.0, -60.0 -75.0, -68.0 -75.0, -68.0 -77.0))",6.445700,27.710000,46.745000,12.438000,0.000000,4.775300,277.1900,0.7716,0.2097
165,"POLYGON ((-60.0 -77.0, -52.0 -77.0, -52.0 -75.0, -60.0 -75.0, -60.0 -77.0))",11.571000,22.676000,42.895000,15.739000,0.204730,4.886000,118.5600,0.7803,0.2120
166,"POLYGON ((-52.0 -77.0, -44.0 -77.0, -44.0 -75.0, -52.0 -75.0, -52.0 -77.0))",7.048700,28.058000,42.336000,16.285000,0.000000,4.210300,415.6300,0.6685,0.1815
167,"POLYGON ((-44.0 -77.0, -36.0 -77.0, -36.0 -75.0, -44.0 -75.0, -44.0 -77.0))",7.619900,23.927000,47.276000,16.651000,0.035710,4.540700,333.9500,0.3954,0.1070
168,"POLYGON ((-36.0 -77.0, -28.0 -77.0, -28.0 -75.0, -36.0 -75.0, -36.0 -77.0))",6.374600,23.179000,44.239000,17.807000,0.057181,5.260100,342.4200,0.8388,0.2280
169,"POLYGON ((-28.0 -77.0, -20.0 -77.0, -20.0 -75.0, -28.0 -75.0, -28.0 -77.0))",6.953200,25.727000,45.845000,16.630000,0.000000,3.810700,293.1000,0.4394,0.1190
170,"POLYGON ((-20.0 -77.0, -12.0 -77.0, -12.0 -75.0, -20.0 -75.0, -20.0 -77.0))",4.484500,27.885000,42.891000,16.836000,0.484230,4.593300,424.8100,0.4919,0.1333
171,"POLYGON ((-12.0 -77.0, -4.0 -77.0, -4.0 -75.0, -12.0 -75.0, -12.0 -77.0))",8.843600,26.405000,42.896000,14.385000,0.096279,4.934000,198.7100,0.5980,0.1622
172,"POLYGON ((-4.0 -77.0, 4.0 -77.0, 4.0 -75.0, -4.0 -75.0, -4.0 -77.0))",5.558400,32.041000,44.006000,12.154000,0.310840,2.841800,104.4100,0.6203,0.1683
173,"POLYGON ((4.0 -77.0, 12.0 -77.0, 12.0 -75.0, 4.0 -75.0, 4.0 -77.0))",3.501400,20.418000,46.307000,19.510000,0.470850,4.819500,256.3400,0.4189,0.1134
174,"POLYGON ((12.0 -77.0, 20.0 -77.0, 20.0 -75.0, 12.0 -75.0, 12.0 -77.0))",4.444500,25.450000,44.774000,17.257000,0.000000,4.489300,295.7800,0.4338,0.1174
175,"POLYGON ((20.0 -77.0, 28.0 -77.0, 28.0 -75.0, 20.0 -75.0, 20.0 -77.0))",5.531600,24.847000,46.361000,16.332000,0.000000,4.019800,414.6100,0.0539,0.0137
176,"POLYGON ((28.0 -77.0, 36.0 -77.0, 36.0 -75.0, 28.0 -75.0, 28.0 -77.0))",6.533400,27.162000,43.260000,14.972000,0.269310,4.427400,259.2200,0.4670,0.1265
177,"POLYGON ((36.0 -77.0, 44.0 -77.0, 44.0 -75.0, 36.0 -75.0, 36.0 -77.0))",5.860900,23.579000,44.638000,18.502000,0.000000,4.366300,281.1400,0.1658,0.0442
178,"POLYGON ((44.0 -77.0, 52.0 -77.0, 52.0 -75.0, 44.0 -75.0, 44.0 -77.0))",11.628000,18.158000,44.305000,17.373000,0.000000,4.311400,123.5000,0.5156,0.1398
179,"POLYGON ((52.0 -77.0, 60.0 -77.0, 60.0 -75.0, 52.0 -75.0, 52.0 -77.0))",8.413400,22.882000,45.800000,16.535000,0.123080,4.313200,312.0900,0.5983,0.1623
180,"POLYGON ((60.0 -77.0, 68.0 -77.0, 68.0 -75.0, 60.0 -75.0, 60.0 -77.0))",1.773500,23.914000,47.847000,16.750000,0.675720,4.939400,381.7400,0.6654,0.1806
181,"POLYGON ((68.0 -77.0, 76.0 -77.0, 76.0 -75.0, 68.0 -75.0, 68.0 -77.0))",7.225000,23.148000,44.746000,16.377000,0.443630,5.035800,369.6000,0.8146,0.2214
182,"POLYGON ((76.0 -77.0, 84.0 -77.0, 84.0 -75.0, 76.0 -75.0, 76.0 -77.0))",9.933400,26.336000,43.522000,13.359000,0.429070,4.349000,151.1300,0.7919,0.2152
183,"POLYGON ((84.0 -77.0, 92.0 -77.0, 92.0 -75.0, 84.0 -75.0, 84.0 -77.0))",5.733700,28.022000,45.554000,14.805000,0.000000,4.638700,395.9700,0.6685,0.1815
184,"POLYGON ((92.0 -77.0, 100.0 -77.0, 100.0 -75.0, 92.0 -75.0, 92.0 -77.0))",6.409300,25.607000,45.076000,15.748000,0.380180,5.645500,510.8100,0.7846,0.2132
185,"POLYGON ((100.0 -77.0, 108.0 -77.0, 108.0 -75.0, 100.0 -75.0, 100.0 -77.0))",8.411800,33.214000,44.064000,12.739000,0.143490,4.141400,336.2200,0.5068,0.1373
186,"POLYGON ((108.0 -77.0, 116.0 -77.0, 116.0 -75.0, 108.0 -75.0, 108.0 -77.0))",5.592900,27.674000,45.450000,14.200000,0.000000,5.596900,365.6700,0.6113,0.1659
187,"POLYGON ((116.0 -77.0, 124.0 -77.0, 124.0 -75.0, 116.0 -75.0, 116.0 -77.0))",10.242000,24.519000,43.591000,15.767000,0.000000,5.055100,291.1200,0.6013,0.1632
188,"POLYGON ((124.0 -77.0, 132.0 -77.0, 132.0 -75.0, 124.0 -75.0, 124.0 -77.0))",10.960000,24.122000,45.507000,14.633000,0.138740,4.531000,59.7710,0.7233,0.1965
189,"POLYGON ((132.0 -77.0, 140.0 -77.0, 140.0 -75.0, 132.0 -75.0, 132.0 -77.0))",9.560800,25.933000,43.746000,15.622000,0.000000,4.506600,395.1800,0.5495,0.1490
190,"POLYGON ((140.0 -77.0, 148.0 -77.0, 148.0 -75.0, 140.0 -75.0, 140.0 -77.0))",10.531000,26.004000,42.516000,17.052000,0.021992,5.104300,179.3500,0.9837,0.2676
191,"POLYGON ((148.0 -77.0, 156.0 -77.0, 156.0 -75.0, 148.0 -75.0, 148.0 -77.0))",7.024900,19.457000,49.721000,17.860000,0.271550,6.537300,571.2100,1.1258,0.3063
192,"POLYGON ((156.0 -77.0, 164.0 -77.0, 164.0 -75.0, 156.0 -75.0, 156.0 -77.0))",8.562400,25.498000,48.236000,14.365000,0.658040,5.934100,747.4500,1.0664,0.2901
193,"POLYGON ((164.0 -77.0, 172.0 -77.0, 172.0 -75.0, 164.0 -75.0, 164.0 -77.0))",10.445000,20.196000,44.877000,16.556000,0.325510,8.317200,374.6900,1.3998,0.3812
194,"POLYGON ((172.0 -77.0, 180.0 -77.0, 180.0 -75.0, 172.0 -75.0, 172.0 -77.0))",9.369500,25.206000,43.199000,13.928000,0.510380,6.251900,622.1600,1.5084,0.4108
195,"POLYGON ((-180.0 -75.0, -174.0 -75.0, -174.0 -73.0, -180.0 -73.0, -180.0 -75.0))",9.200100,23.737000,43.346000,15.384000,0.492630,7.672000,892.2500,1.7512,0.4771
196,"POLYGON ((-174.0 -75.0, -168.0 -75.0, -168.0 -73.0, -174.0 -73.0, -174.0 -75.0))",10.253000,24.039000,44.409000,15.112000,0.145960,7.543800,618.7700,1.7783,0.4845
197,"POLYGON ((-168.0 -75.0, -162.0 -75.0, -162.0 -73.0, -168.0 -73.0, -168.0 -75.0))",5.085100,21.538000,45.834000,14.179000,0.826470,9.019200,789.6800,1.7467,0.4759
198,"POLYGON ((-162.0 -75.0, -156.0 -75.0, -156.0 -73.0, -162.0 -73.0, -162.0 -75.0))",8.544100,19.696000,46.626000,14.872000,0.298080,8.993000,709.0300,1.7595,0.4793
199,"POLYGON ((-156.0 -75.0, -150.0 -75.0, -150.0 -73.0, -156.0 -73.0, -156.0 -75.0))",7.990900,20.445000,48.252000,12.096000,0.744080,7.755500,694.9100,1.7763,0.4839
200,"POLYGON ((-150.0 -75.0, -144.0 -75.0, -144.0 -73.0, -150.0 -73.0, -150.0 -75.0))",5.830800,27.146000,44.036000,15.184000,0.672690,6.917100,785.8100,1.7745,0.4834
201,"POLYGON ((-144.0 -75.0, -138.0 -75.0, -138.0 -73.0, -144.0 -73.0, -144.0 -75.0))",12.606000,21.315000,45.342000,14.977000,0.005284,7.988000,523.6200,1.7502,0.4768
202,"POLYGON ((-138.0 -75.0, -132.0 -75.0, -132.0 -73.0, -138.0 -73.0, -138.0 -75.0))",9.837800,23.100000,42.299000,16.590000,0.000000,7.159300,796.2500,1.5832,0.4312
203,"POLYGON ((-132.0 -75.0, -126.0 -75.0, -126.0 -73.0, -132.0 -73.0, -132.0 -75.0))",11.524000,25.130000,44.038000,13.114000,0.000000,5.826800,557.7500,1.5811,0.4306
204,"POLYGON ((-126.0 -75.0, -120.0 -75.0, -120.0 -73.0, -126.0 -73.0, -126.0 -75.0))",8.673200,20.230000,46.010000,16.597000,0.000000,6.104300,715.9500,1.4922,0.4064
205,"POLYGON ((-120.0 -75.0, -114.0 -75.0, -114.0 -73.0, -120.0 -73.0, -120.0 -75.0))",11.234000,17.709000,43.505000,16.155000,0.669690,7.636200,203.9300,1.2599,0.3429
206,"POLYGON ((-114.0 -75.0, -108.0 -75.0, -108.0 -73.0, -114.0 -73.0, -114.0 -75.0))",7.016600,16.610000,45.845000,17.658000,0.562740,7.463500,373.0400,1.0899,0.2966
207,"POLYGON ((-108.0 -75.0, -102.0 -75.0, -102.0 -73.0, -108.0 -73.0, -108.0 -75.0))",7.062500,27.870000,42.810000,15.445000,0.219610,4.816600,354.2900,0.7902,0.2147
208,"POLYGON ((-102.0 -75.0, -96.0 -75.0, -96.0 -73.0, -102.0 -73.0, -102.0 -75.0))",7.053400,29.637000,44.442000,13.439000,0.027487,3.844300,361.8100,0.5233,0.1419
209,"POLYGON ((-96.0 -75.0, -90.0 -75.0, -90.0 -73.0, -96.0 -73.0, -96.0 -75.0))",6.044200,26.195000,46.422000,15.057000,0.449430,4.766200,428.7800,0.6458,0.1753
210,"POLYGON ((-90.0 -75.0, -84.0 -75.0, -84.0 -73.0, -90.0 -73.0, -90.0 -75.0))",10.074000,26.951000,40.512000,15.039000,0.124620,4.637000,98.4120,0.7316,0.1987
211,"POLYGON ((-84.0 -75.0, -78.0 -75.0, -78.0 -73.0, -84.0 -73.0, -84.0 -75.0))",8.173200,29.992000,39.177000,16.011000,0.591060,3.601100,313.3100,0.5989,0.1625
212,"POLYGON ((-78.0 -75.0, -72.0 -75.0, -72.0 -73.0, -78.0 -73.0, -78.0 -75.0))",4.582000,28.307000,42.644000,15.490000,0.446710,4.567400,402.4600,0.6366,0.1728
213,"POLYGON ((-72.0 -75.0, -66.0 -75.0, -66.0 -73.0, -72.0 -73.0, -72.0 -75.0))",6.079600,27.250000,44.270000,15.416000,0.258580,4.498400,290.0700,0.7687,0.2088
214,"POLYGON ((-66.0 -75.0, -60.0 -75.0, -60.0 -73.0, -66.0 -73.0, -66.0 -75.0))",8.993400,20.765000,41.736000,21.553000,0.000000,5.181400,295.9300,0.5391,0.1462
215,"POLYGON ((-60.0 -75.0, -54.0 -75.0, -54.0 -73.0, -60.0 -73.0, -60.0 -75.0))",4.567300,26.756000,44.553000,17.625000,0.364850,3.946700,405.4800,0.5210,0.1412
216,"POLYGON ((-54.0 -75.0, -48.0 -75.0, -48.0 -73.0, -54.0 -73.0, -54.0 -75.0))",6.241900,30.027000,43.397000,13.899000,0.099983,4.173300,525.9200,0.4481,0.1213
217,"POLYGON ((-48.0 -75.0, -42.0 -75.0, -42.0 -73.0, -48.0 -73.0, -48.0 -75.0))",7.742300,22.356000,45.807000,18.040000,0.000000,4.497700,371.0200,0.5857,0.1589
218,"POLYGON ((-42.0 -75.0, -36.0 -75.0, -36.0 -73.0, -42.0 -73.0, -42.0 -75.0))",5.281300,31.796000,44.895000,13.247000,0.522180,4.381700,262.5000,0.5026,0.1362
219,"POLYGON ((-36.0 -75.0, -30.0 -75.0, -30.0 -73.0, -36.0 -73.0, -36.0 -75.0))",7.195000,29.245000,42.279000,14.743000,0.000000,4.589200,386.2800,0.4918,0.1333
220,"POLYGON ((-30.0 -75.0, -24.0 -75.0, -24.0 -73.0, -30.0 -73.0, -30.0 -75.0))",3.428400,23.054000,46.089000,17.795000,0.295950,5.065500,428.2000,0.7296,0.1982
221,"POLYGON ((-24.0 -75.0, -18.0 -75.0, -18.0 -73.0, -24.0 -73.0, -24.0 -75.0))",4.808900,28.261000,44.482000,15.748000,0.529860,4.157300,255.2700,0.7296,0.1982
222,"POLYGON ((-18.0 -75.0, -12.0 -75.0, -12.0 -73.0, -18.0 -73.0, -18.0 -75.0))",10.788000,20.311000,45.221000,18.194000,0.000000,4.148300,115.7400,0.6070,0.1647
223,"POLYGON ((-12.0 -75.0, -6.0 -75.0, -6.0 -73.0, -12.0 -73.0, -12.0 -75.0))",3.670700,28.526000,46.441000,13.872000,0.819040,3.909800,180.9600,0.4050,0.1095
224,"POLYGON ((-6.0 -75.0, 0.0 -75.0, 0.0 -73.0, -6.0 -73.0, -6.0 -75.0))",4.361000,21.181000,46.885000,18.432000,0.356950,4.530600,230.1100,0.6365,0.1728
225,"POLYGON ((0.0 -75.0, 6.0 -75.0, 6.0 -73.0, 0.0 -73.0, 0.0 -75.0))",5.574600,24.194000,44.202000,14.877000,0.839080,4.288700,318.8000,0.6474,0.1757
226,"POLYGON ((6.0 -75.0, 12.0 -75.0, 12.0 -73.0, 6.0 -73.0, 6.0 -75.0))",2.239600,29.057000,46.013000,13.947000,0.475470,3.122300,211.7500,0.2655,0.0715
227,"POLYGON ((12.0 -75.0, 18.0 -75.0, 18.0 -73.0, 12.0 -73.0, 12.0 -75.0))",4.385400,29.199000,41.746000,15.911000,0.484940,4.110100,290.1300,0.1544,0.0412
228,"POLYGON ((18.0 -75.0, 24.0 -75.0, 24.0 -73.0, 18.0 -73.0, 18.0 -75.0))",4.031000,28.984000,43.264000,16.149000,0.000000,4.357100,64.4470,0.4822,0.1306
229,"POLYGON ((24.0 -75.0, 30.0 -75.0, 30.0 -73.0, 24.0 -73.0, 24.0 -75.0))",6.729200,30.685000,42.931000,12.244000,0.373870,3.341900,291.6300,0.4226,0.1144
230,"POLYGON ((30.0 -75.0, 36.0 -75.0, 36.0 -73.0, 30.0 -73.0, 30.0 -75.0))",7.014200,28.480000,41.725000,14.535000,0.223020,5.534900,16.9440,0.6434,0.1746
231,"POLYGON ((36.0 -75.0, 42.0 -75.0, 42.0 -73.0, 36.0 -73.0, 36.0 -75.0))",4.556900,28.504000,45.057000,15.424000,0.000000,3.393900,408.7300,0.6095,0.1654
232,"POLYGON ((42.0 -75.0, 48.0 -75.0, 48.0 -73.0, 42.0 -73.0, 42.0 -75.0))",7.258600,22.286000,48.011000,16.752000,0.000000,3.129400,203.0500,0.5826,0.1580
233,"POLYGON ((48.0 -75.0, 54.0 -75.0, 54.0 -73.0, 48.0 -73.0, 48.0 -75.0))",6.497900,29.913000,42.701000,14.636000,0.010217,4.014400,103.5100,0.4250,0.1150
234,"POLYGON ((54.0 -75.0, 60.0 -75.0, 60.0 -73.0, 54.0 -73.0, 54.0 -75.0))",7.578900,23.449000,44.017000,17.388000,0.000000,4.454500,244.8600,0.3036,0.0819
235,"POLYGON ((60.0 -75.0, 66.0 -75.0, 66.0 -73.0, 60.0 -73.0, 60.0 -75.0))",2.536400,33.651000,43.186000,13.974000,0.000000,4.247200,387.3300,0.6650,0.1805
236,"POLYGON ((66.0 -75.0, 72.0 -75.0, 72.0 -73.0, 66.0 -73.0, 66.0 -75.0))",6.680300,24.193000,46.251000,13.946000,0.000000,5.049600,267.3700,0.7697,0.2091
237,"POLYGON ((72.0 -75.0, 78.0 -75.0, 78.0 -73.0, 72.0 -73.0, 72.0 -75.0))",2.260100,21.172000,50.785000,18.468000,0.266820,5.316100,515.3200,0.7115,0.1933
238,"POLYGON ((78.0 -75.0, 84.0 -75.0, 84.0 -73.0, 78.0 -73.0, 78.0 -75.0))",3.335400,26.105000,43.719000,18.337000,0.159750,5.169300,426.9500,0.7897,0.2146
239,"POLYGON ((84.0 -75.0, 90.0 -75.0, 90.0 -73.0, 84.0 -73.0, 84.0 -75.0))",7.814400,23.651000,48.951000,12.756000,0.101320,5.370200,511.7400,1.0160,0.2764
240,"POLYGON ((90.0 -75.0, 96.0 -75.0, 96.0 -73.0, 90.0 -73.0, 90.0 -75.0))",11.267000,23.501000,42.258000,17.670000,0.000000,4.869100,257.3900,0.8378,0.2277
241,"POLYGON ((96.0 -75.0, 102.0 -75.0, 102.0 -73.0, 96.0 -73.0, 96.0 -75.0))",9.346900,28.546000,44.550000,11.400000,0.219840,4.797900,449.0200,0.7928,0.2154
242,"POLYGON ((102.0 -75.0, 108.0 -75.0, 108.0 -73.0, 102.0 -73.0, 102.0 -75.0))",7.498600,25.844000,47.524000,14.929000,0.418600,4.942900,417.4300,0.7107,0.1930
243,"POLYGON ((108.0 -75.0, 114.0 -75.0, 114.0 -73.0, 108.0 -73.0, 108.0 -75.0))",7.307400,27.097000,46.955000,15.813000,0.000000,4.743700,430.9500,0.7073,0.1921
244,"POLYGON ((114.0 -75.0, 120.0 -75.0, 120.0 -73.0, 114.0 -73.0, 114.0 -75.0))",4.798500,28.167000,43.808000,14.502000,0.719840,5.177500,403.1800,0.7862,0.2136
245,"POLYGON ((120.0 -75.0, 126.0 -75.0, 126.0 -73.0, 120.0 -73.0, 120.0 -75.0))",8.720900,27.721000,46.940000,12.666000,0.284920,3.360700,387.0400,0.5856,0.1589
246,"POLYGON ((126.0 -75.0, 132.0 -75.0, 132.0 -73.0, 126.0 -73.0, 126.0 -75.0))",4.219100,25.563000,46.061000,17.737000,0.168140,5.114900,615.4200,0.6979,0.1895
247,"POLYGON ((132.0 -75.0, 138.0 -75.0, 138.0 -73.0, 132.0 -73.0, 132.0 -75.0))",5.693400,28.033000,44.323000,14.633000,0.000000,4.852600,425.9500,0.7565,0.2055
248,"POLYGON ((138.0 -75.0, 144.0 -75.0, 144.0 -73.0, 138.0 -73.0, 138.0 -75.0))",6.028800,18.846000,49.106000,18.642000,0.000000,5.722000,627.0100,0.9415,0.2560
249,"POLYGON ((144.0 -75.0, 150.0 -75.0, 150.0 -73.0, 144.0 -73.0, 144.0 -75.0))",10.361000,25.253000,46.238000,13.600000,0.288710,5.303300,275.0300,1.0431,0.2838
250,"POLYGON ((150.0 -75.0, 156.0 -75.0, 156.0 -73.0, 150.0 -73.0, 150.0 -75.0))",5.766100,27.470000,46.810000,15.592000,0.294340,5.513900,557.5800,1.3896,0.3784
251,"POLYGON ((156.0 -75.0, 162.0 -75.0, 162.0 -73.0, 156.0 -73.0, 156.0 -75.0))",6.597500,27.501000,46.583000,13.789000,0.236300,5.867600,647.0500,1.4285,0.3890
252,"POLYGON ((162.0 -75.0, 168.0 -75.0, 168.0 -73.0, 162.0 -73.0, 162.0 -75.0))",6.170200,22.855000,45.832000,17.589000,0.268650,6.972900,680.8900,1.6880,0.4598
253,"POLYGON ((168.0 -75.0, 174.0 -75.0, 174.0 -73.0, 168.0 -73.0, 168.0 -75.0))",9.089400,27.053000,44.954000,13.149000,0.333830,6.679000,688.6500,1.8865,0.5140
254,"POLYGON ((174.0 -75.0, 180.0 -75.0, 180.0 -73.0, 174.0 -73.0, 174.0 -75.0))",9.361800,20.479000,46.882000,16.860000,0.000497,7.587600,931.5900,1.7676,0.4815
255,"POLYGON ((-180.0 -73.0, -174.0 -73.0, -174.0 -71.0, -180.0 -71.0, -180.0 -73.0))",10.920000,23.799000,45.289000,13.540000,0.142370,6.560700,941.0700,1.9814,0.5399
256,"POLYGON ((-174.0 -73.0, -168.0 -73.0, -168.0 -71.0, -174.0 -71.0, -174.0 -73.0))",11.381000,22.753000,46.156000,11.002000,0.442170,6.844800,883.2800,2.1131,0.5759
257,"POLYGON ((-168.0 -73.0, -162.0 -73.0, -162.0 -71.0, -168.0 -71.0, -168.0 -73.0))",7.177600,14.177000,49.743000,18.576000,0.537700,8.797100,817.1900,1.9421,0.5292
258,"POLYGON ((-162.0 -73.0, -156.0 -73.0, -156.0 -71.0, -162.0 -71.0, -162.0 -73.0))",7.382000,15.128000,47.531000,16.984000,0.669930,10.553000,1020.8000,2.1750,0.5928
259,"POLYGON ((-156.0 -73.0, -150.0 -73.0, -150.0 -71.0, -156.0 -71.0, -156.0 -73.0))",8.727700,21.014000,42.385000,14.878000,1.201700,8.804500,919.0500,1.9394,0.5285
260,"POLYGON ((-150.0 -73.0, -144.0 -73.0, -144.0 -71.0, -150.0 -71.0, -150.0 -73.0))",8.110200,25.775000,46.235000,13.514000,0.249110,6.860700,764.5900,1.8048,0.4917
261,"POLYGON ((-144.0 -73.0, -138.0 -73.0, -138.0 -71.0, -144.0 -71.0, -144.0 -73.0))",11.804000,19.959000,49.207000,13.836000,0.056095,7.215500,711.6100,1.7548,0.4781
262,"POLYGON ((-138.0 -73.0, -132.0 -73.0, -132.0 -71.0, -138.0 -71.0, -138.0 -73.0))",9.113700,24.494000,42.769000,14.788000,0.234870,7.591700,682.3100,1.7501,0.4768
