# 
# This is data from Figure 6, Lawrence et al., 2022, submitted.
#        MAPLON        MAPLAT          HMAP
     -147.2500      49.75000      48.83685
     -146.7500      49.75000      50.09186
     -146.2500      49.75000      52.28082
     -145.7500      49.75000      53.22369
     -145.2500      49.75000      54.64972
     -144.7500      49.75000      54.95178
     -144.2500      49.75000      55.14124
     -143.7500      49.75000      55.78827
     -143.2500      49.75000      56.05792
     -142.7500      49.75000      56.54535
     -142.2500      49.75000      56.86047
     -141.7500      49.75000      56.90228
     -141.2500      49.75000      56.87067
     -140.7500      49.75000      56.62421
     -140.2500      49.75000      55.70392
     -139.7500      49.75000      55.09692
     -139.2500      49.75000      53.85602
     -138.7500      49.75000      53.20551
     -138.2500      49.75000      51.91345
     -137.7500      49.75000      51.26599
     -137.2500      49.75000      50.63098
     -136.7500      49.75000      49.41010
     -136.2500      49.75000      48.85669
     -135.7500      49.75000      47.74677
     -135.2500      49.75000      47.19794
     -134.7500      49.75000      46.13574
     -134.2500      49.75000      45.61163
     -133.7500      49.75000      45.17255
     -133.2500      49.75000      44.44299
     -132.7500      49.75000      44.27179
     -132.2500      49.75000      43.74268
     -131.7500      49.75000      43.56586
     -131.2500      49.75000      43.30554
     -130.7500      49.75000      42.59601
     -130.2500      49.75000      42.25598
     -129.7500      49.75000      41.47369
     -129.2500      49.75000      41.01190
     -128.7500      49.75000      39.99646
     -128.2500      49.75000      39.28461
     -127.7500      49.75000      38.50934
     -127.2500      49.75000      37.29431
     -126.7500      49.75000      36.59424
     -126.2500      49.75000      35.54468
     -125.7500      49.75000      35.02179
     -125.2500      49.75000      34.16669
     -124.7500      49.75000      33.76263
     -124.2500      49.75000      33.37817
     -123.7500      49.75000      32.74786
     -123.2500      49.75000      32.54620
     -122.7500      49.75000      32.31421
     -122.2500      49.75000      32.42395
     -121.7500      49.75000      32.56573
     -121.2500      49.75000      32.62555
     -120.7500      49.75000      32.65289
     -120.2500      49.75000      32.71857
     -119.7500      49.75000      32.75226
     -119.2500      49.75000      33.04083
     -118.7500      49.75000      33.27991
     -118.2500      49.75000      33.60492
     -117.7500      49.75000      34.23798
     -117.2500      49.75000      34.63574
     -116.7500      49.75000      35.28320
     -116.2500      49.75000      35.54810
     -115.7500      49.75000      35.99872
     -115.2500      49.75000      36.01654
     -114.7500      49.75000      35.98376
     -114.2500      49.75000      36.32434
     -113.7500      49.75000      36.38788
     -113.2500      49.75000      36.87848
     -112.7500      49.75000      37.03363
     -112.2500      49.75000      37.59161
     -111.7500      49.75000      37.78546
     -111.2500      49.75000      38.02277
     -110.7500      49.75000      38.73456
     -110.2500      49.75000      39.07458
     -109.7500      49.75000      39.89929
     -109.2500      49.75000      40.31586
     -108.7500      49.75000      40.72028
     -108.2500      49.75000      41.49628
     -107.7500      49.75000      41.72614
     -107.2500      49.75000      42.27948
     -106.7500      49.75000      42.37421
     -106.2500      49.75000      42.80865
     -105.7500      49.75000      42.87427
     -105.2500      49.75000      42.92151
     -104.7500      49.75000      43.14832
     -104.2500      49.75000      43.13074
     -103.7500      49.75000      43.25879
     -103.2500      49.75000      43.32715
     -102.7500      49.75000      43.47650
     -102.2500      49.75000      43.63153
     -101.7500      49.75000      43.78094
     -101.2500      49.75000      43.84253
     -100.7500      49.75000      43.92542
     -100.2500      49.75000      43.90900
     -99.75000      49.75000      43.86328
     -99.25000      49.75000      43.72876
     -98.75000      49.75000      43.61560
     -98.25000      49.75000      43.53619
     -97.75000      49.75000      43.70593
     -97.25000      49.75000      43.82001
     -96.75000      49.75000      44.21472
     -96.25000      49.75000      44.35297
     -95.75000      49.75000      44.42035
     -95.25000      49.75000      44.72284
     -94.75000      49.75000      44.57965
     -94.25000      49.75000      44.73395
     -93.75000      49.75000      44.59296
     -93.25000      49.75000      44.88275
     -92.75000      49.75000      44.96802
     -92.25000      49.75000      45.08325
     -91.75000      49.75000      45.35333
     -91.25000      49.75000      45.40387
     -90.75000      49.75000      45.53558
     -90.25000      49.75000      45.59460
     -89.75000      49.75000      45.64594
     -89.25000      49.75000      45.71246
     -88.75000      49.75000      45.71637
     -88.25000      49.75000      45.49670
     -87.75000      49.75000      45.28247
     -87.25000      49.75000      44.97089
     -86.75000      49.75000      44.83966
     -86.25000      49.75000      44.82556
     -85.75000      49.75000      44.97803
     -85.25000      49.75000      45.11786
     -84.75000      49.75000      45.57739
     -84.25000      49.75000      45.80176
     -83.75000      49.75000      46.60632
     -83.25000      49.75000      46.93536
     -82.75000      49.75000      47.25861
     -82.25000      49.75000      48.49823
     -81.75000      49.75000      48.82184
     -81.25000      49.75000      50.29022
     -80.75000      49.75000      50.73169
     -80.25000      49.75000      52.64563
     -79.75000      49.75000      53.43182
     -79.25000      49.75000      54.24060
     -78.75000      49.75000      56.24957
     -78.25000      49.75000      56.69122
     -77.75000      49.75000      58.11523
     -77.25000      49.75000      58.10248
     -76.75000      49.75000      57.96069
     -76.25000      49.75000      58.63574
     -75.75000      49.75000      58.07642
     -75.25000      49.75000      57.97144
     -74.75000      49.75000      56.69092
     -74.25000      49.75000      55.54810
     -73.75000      49.75000      53.64661
     -73.25000      49.75000      51.98370
     -72.75000      49.75000      51.16821
     -72.25000      49.75000      50.89874
     -71.75000      49.75000      51.13684
     -71.25000      49.75000      51.59558
     -70.75000      49.75000      51.85455
     -70.25000      49.75000      52.41248
     -69.75000      49.75000      53.18506
     -69.25000      49.75000      53.59235
     -68.75000      49.75000      54.30292
     -68.25000      49.75000      54.00940
     -67.75000      49.75000      53.79358
     -67.25000      49.75000      53.07306
     -66.75000      49.75000      51.27643
     -66.25000      49.75000      50.10431
     -65.75000      49.75000      48.48956
     -65.25000      49.75000      48.02051
     -64.75000      49.75000      47.24640
     -64.25000      49.75000      47.17743
     -63.75000      49.75000      46.80890
     -63.25000      49.75000      45.57922
     -62.75000      49.75000      44.60315
     -62.25000      49.75000      43.56238
     -61.75000      49.75000      43.23938
     -61.25000      49.75000      43.42285
     -60.75000      49.75000      43.97815
     -60.25000      49.75000      44.60443
     -59.75000      49.75000      45.36542
     -59.25000      49.75000      45.70172
     -58.75000      49.75000      46.23773
     -58.25000      49.75000      46.23102
     -57.75000      49.75000      46.66656
     -57.25000      49.75000      46.60144
     -56.75000      49.75000      46.51715
     -56.25000      49.75000      46.82111
     -55.75000      49.75000      46.47394
     -55.25000      49.75000      46.32336
     -54.75000      49.75000      45.73157
     -54.25000      49.75000      45.14349
     -53.75000      49.75000      44.59064
     -53.25000      49.75000      43.79523
     -52.75000      49.75000      42.64392
     -52.25000      49.75000      41.47748
     -51.75000      49.75000      40.04730
     -51.25000      49.75000      39.23816
     -50.75000      49.75000      38.90173
     -50.25000      49.75000      38.62170
     -49.75000      49.75000      39.03870
     -49.25000      49.75000      39.24054
     -48.75000      49.75000      39.65845
     -48.25000      49.75000      39.80066
     -47.75000      49.75000      39.89410
     -47.25000      49.75000      39.85931
     -46.75000      49.75000      40.06207
     -46.25000      49.75000      40.14618
     -45.75000      49.75000      40.91382
     -45.25000      49.75000      41.42041
     -44.75000      49.75000      42.11035
     -44.25000      49.75000      43.69659
     -43.75000      49.75000      44.66449
     -43.25000      49.75000      46.42883
     -42.75000      49.75000      47.36584
     -42.25000      49.75000      49.01794
     -41.75000      49.75000      49.96259
     -41.25000      49.75000      50.98517
     -40.75000      49.75000      52.56909
     -40.25000      49.75000      53.50427
     -39.75000      49.75000      54.67578
     -39.25000      49.75000      55.24646
     -38.75000      49.75000      55.86365
     -38.25000      49.75000      56.13171
     -37.75000      49.75000      56.44135
     -37.25000      49.75000      57.02490
     -36.75000      49.75000      57.49146
     -36.25000      49.75000      58.02765
     -35.75000      49.75000      58.12085
     -35.25000      49.75000      58.22430
     -34.75000      49.75000      57.85834
     -34.25000      49.75000      57.40601
     -33.75000      49.75000      57.54242
     -33.25000      49.75000      57.51166
     -32.75000      49.75000      58.59631
     -32.25000      49.75000      59.59631
     -31.75000      49.75000      60.96313
     -31.25000      49.75000      63.22815
     -30.75000      49.75000      64.64935
     -30.25000      49.75000      66.53729
     -29.75000      49.75000      67.29065
     -29.25000      49.75000      68.28955
     -28.75000      49.75000      68.35095
     -28.25000      49.75000      68.26465
     -27.75000      49.75000      68.42755
     -27.25000      49.75000      68.12573
     -26.75000      49.75000      67.77203
     -26.25000      49.75000      67.18542
     -25.75000      49.75000      66.19672
     -25.25000      49.75000      65.28088
     -24.75000      49.75000      64.36578
     -24.25000      49.75000      62.96069
     -23.75000      49.75000      62.44641
     -23.25000      49.75000      61.40204
     -22.75000      49.75000      61.45032
     -22.25000      49.75000      61.59204
     -21.75000      49.75000      60.46509
     -21.25000      49.75000      60.09412
     -20.75000      49.75000      57.99817
     -20.25000      49.75000      56.68158
     -19.75000      49.75000      53.77087
     -19.25000      49.75000      52.10443
     -18.75000      49.75000      50.58026
     -18.25000      49.75000      48.07343
     -17.75000      49.75000      47.06506
     -17.25000      49.75000      45.12598
     -16.75000      49.75000      44.29810
     -16.25000      49.75000      42.63287
     -15.75000      49.75000      41.94202
     -15.25000      49.75000      41.54865
     -14.75000      49.75000      41.21161
     -14.25000      49.75000      41.62787
     -13.75000      49.75000      42.32489
     -13.25000      49.75000      43.20093
     -12.75000      49.75000      44.63501
     -12.25000      49.75000      45.70984
     -11.75000      49.75000      46.66907
     -11.25000      49.75000      48.39569
     -10.75000      49.75000      49.23163
     -10.25000      49.75000      51.35956
     -9.750000      49.75000      52.73682
     -9.250000      49.75000      54.45764
     -8.750000      49.75000      57.46600
     -8.250000      49.75000      59.09259
     -7.750000      49.75000      61.18939
     -7.250000      49.75000      61.56897
     -6.750000      49.75000      62.01660
     -6.250000      49.75000      61.37665
     -5.750000      49.75000      60.74957
     -5.250000      49.75000      60.51312
     -4.750000      49.75000      60.31219
     -4.250000      49.75000      60.24152
     -3.750000      49.75000      60.43091
     -3.250000      49.75000      60.43475
     -2.750000      49.75000      60.94379
     -2.250000      49.75000      61.64008
     -1.750000      49.75000      61.94781
     -1.250000      49.75000      62.61377
    -0.7500000      49.75000      62.52142
    -0.2500000      49.75000      62.58148
     0.2500000      49.75000      62.34766
     0.7500000      49.75000      61.40381
      1.250000      49.75000      60.86078
      1.750000      49.75000      59.62701
      2.250000      49.75000      58.77325
      2.750000      49.75000      57.07007
      3.250000      49.75000      55.81354
      3.750000      49.75000      54.48169
      4.250000      49.75000      52.48981
      4.750000      49.75000      51.32574
      5.250000      49.75000      49.59186
      5.750000      49.75000      48.69989
      6.250000      49.75000      47.26837
      6.750000      49.75000      46.67090
      7.250000      49.75000      46.20966
      7.750000      49.75000      45.28534
      8.250000      49.75000      44.88995
      8.750000      49.75000      44.08978
      9.250000      49.75000      43.71967
      9.750000      49.75000      43.21442
      10.25000      49.75000      43.10767
      10.75000      49.75000      43.14319
      11.25000      49.75000      43.18927
      11.75000      49.75000      43.43274
      12.25000      49.75000      43.52832
      12.75000      49.75000      43.63959
      13.25000      49.75000      43.62189
      13.75000      49.75000      43.31470
      14.25000      49.75000      43.21191
      14.75000      49.75000      43.04755
      15.25000      49.75000      43.29449
      15.75000      49.75000      43.44598
      16.25000      49.75000      43.76654
      16.75000      49.75000      43.96088
      17.25000      49.75000      43.97882
      17.75000      49.75000      44.12439
      18.25000      49.75000      44.38116
      18.75000      49.75000      44.69824
      19.25000      49.75000      45.18756
      19.75000      49.75000      45.45056
      20.25000      49.75000      45.64331
      20.75000      49.75000      46.26001
      21.25000      49.75000      46.62744
      21.75000      49.75000      47.76624
      22.25000      49.75000      48.59210
      22.75000      49.75000      49.49445
      23.25000      49.75000      50.96979
      23.75000      49.75000      51.64136
      24.25000      49.75000      52.77600
      24.75000      49.75000      53.16736
      25.25000      49.75000      54.03125
      25.75000      49.75000      54.38983
      26.25000      49.75000      54.85388
      26.75000      49.75000      55.67542
      27.25000      49.75000      56.16144
      27.75000      49.75000      56.63989
      28.25000      49.75000      56.94519
      28.75000      49.75000      57.15454
      29.25000      49.75000      57.44391
      29.75000      49.75000      57.62573
      30.25000      49.75000      57.26953
      30.75000      49.75000      56.96027
      31.25000      49.75000      56.19208
      31.75000      49.75000      55.87415
      32.25000      49.75000      55.21350
      32.75000      49.75000      55.00177
      33.25000      49.75000      54.79395
      33.75000      49.75000      54.15747
      34.25000      49.75000      53.98505
      34.75000      49.75000      53.30780
      35.25000      49.75000      53.02832
      35.75000      49.75000      52.76959
      36.25000      49.75000      52.17511
      36.75000      49.75000      52.14667
      37.25000      49.75000      51.67474
      37.75000      49.75000      51.52228
      38.25000      49.75000      50.74890
      38.75000      49.75000      50.29620
      39.25000      49.75000      49.81976
      39.75000      49.75000      48.98047
      40.25000      49.75000      48.70343
      40.75000      49.75000      48.16980
      41.25000      49.75000      48.22992
      41.75000      49.75000      48.04163
      42.25000      49.75000      48.31213
      42.75000      49.75000      48.56616
      43.25000      49.75000      48.38086
      43.75000      49.75000      48.40857
      44.25000      49.75000      47.97076
      44.75000      49.75000      47.73364
      45.25000      49.75000      47.27301
      45.75000      49.75000      47.21509
      46.25000      49.75000      47.36316
      46.75000      49.75000      47.52460
      47.25000      49.75000      47.89496
      47.75000      49.75000      48.08502
      48.25000      49.75000      48.24872
      48.75000      49.75000      48.24408
      49.25000      49.75000      48.03699
      49.75000      49.75000      47.79413
      50.25000      49.75000      47.55493
      50.75000      49.75000      47.51190
      51.25000      49.75000      47.61578
      51.75000      49.75000      47.76898
      52.25000      49.75000      47.75830
      52.75000      49.75000      47.47131
      53.25000      49.75000      47.07086
      53.75000      49.75000      46.64520
      54.25000      49.75000      46.46021
      54.75000      49.75000      46.42175
      55.25000      49.75000      46.62439
      55.75000      49.75000      46.88940
      56.25000      49.75000      47.00543
      56.75000      49.75000      47.14630
      57.25000      49.75000      47.03198
      57.75000      49.75000      46.90289
      58.25000      49.75000      46.61804
      58.75000      49.75000      46.07184
      59.25000      49.75000      45.67285
      59.75000      49.75000      45.25458
      60.25000      49.75000      45.18420
      60.75000      49.75000      45.11768
      61.25000      49.75000      45.26031
      61.75000      49.75000      45.39215
      62.25000      49.75000      45.37537
      62.75000      49.75000      45.56512
      63.25000      49.75000      45.76154
      63.75000      49.75000      46.19434
      64.25000      49.75000      46.47809
      64.75000      49.75000      46.61450
      65.25000      49.75000      46.46301
      65.75000      49.75000      46.12933
      66.25000      49.75000      45.92407
      66.75000      49.75000      45.95502
      67.25000      49.75000      46.18158
      67.75000      49.75000      46.48639
      68.25000      49.75000      46.59393
      68.75000      49.75000      46.50000
      69.25000      49.75000      46.39240
      69.75000      49.75000      46.10663
      70.25000      49.75000      46.11517
      70.75000      49.75000      46.17279
      71.25000      49.75000      46.52777
      71.75000      49.75000      47.39337
      72.25000      49.75000      48.12134
      72.75000      49.75000      49.06281
      73.25000      49.75000      49.58234
      73.75000      49.75000      50.17987
      74.25000      49.75000      50.47052
      74.75000      49.75000      50.74866
      75.25000      49.75000      51.15991
      75.75000      49.75000      51.39038
      76.25000      49.75000      51.53766
      76.75000      49.75000      51.63062
      77.25000      49.75000      51.41559
      77.75000      49.75000      51.31531
      78.25000      49.75000      51.14301
      78.75000      49.75000      50.37030
      79.25000      49.75000      50.00537
      79.75000      49.75000      48.83093
      80.25000      49.75000      48.17157
      80.75000      49.75000      47.37976
      81.25000      49.75000      45.71295
      81.75000      49.75000      44.91748
      82.25000      49.75000      43.44531
      82.75000      49.75000      42.85773
      83.25000      49.75000      41.59753
      83.75000      49.75000      41.01434
      84.25000      49.75000      40.42072
      84.75000      49.75000      39.54980
      85.25000      49.75000      39.33783
      85.75000      49.75000      39.19427
      86.25000      49.75000      39.33575
      86.75000      49.75000      39.56158
      87.25000      49.75000      39.68579
      87.75000      49.75000      39.78925
      88.25000      49.75000      40.23096
      88.75000      49.75000      40.43896
      89.25000      49.75000      41.04132
      89.75000      49.75000      41.35858
      90.25000      49.75000      42.01794
      90.75000      49.75000      42.43781
      91.25000      49.75000      42.88782
      91.75000      49.75000      43.30688
      92.25000      49.75000      43.56415
      92.75000      49.75000      43.44849
      93.25000      49.75000      43.38446
      93.75000      49.75000      43.19244
      94.25000      49.75000      42.28308
      94.75000      49.75000      41.80658
      95.25000      49.75000      40.52692
      95.75000      49.75000      39.96051
      96.25000      49.75000      38.64441
      96.75000      49.75000      38.14447
      97.25000      49.75000      37.62549
      97.75000      49.75000      36.43768
      98.25000      49.75000      35.83795
      98.75000      49.75000      34.91125
      99.25000      49.75000      34.50214
      99.75000      49.75000      34.29742
      100.2500      49.75000      34.38354
      100.7500      49.75000      34.64343
      101.2500      49.75000      35.53162
      101.7500      49.75000      36.16669
      102.2500      49.75000      37.66431
      102.7500      49.75000      38.58124
      103.2500      49.75000      39.57153
      103.7500      49.75000      41.54736
      104.2500      49.75000      42.66656
      104.7500      49.75000      44.64447
      105.2500      49.75000      45.61096
      105.7500      49.75000      47.05414
      106.2500      49.75000      47.55542
      106.7500      49.75000      47.90143
      107.2500      49.75000      48.30737
      107.7500      49.75000      48.24817
      108.2500      49.75000      47.82678
      108.7500      49.75000      47.37366
      109.2500      49.75000      46.26868
      109.7500      49.75000      45.56122
      110.2500      49.75000      44.76099
      110.7500      49.75000      43.00922
      111.2500      49.75000      42.00665
      111.7500      49.75000      40.20648
      112.2500      49.75000      39.34344
      112.7500      49.75000      37.99615
      113.2500      49.75000      37.45001
      113.7500      49.75000      37.01672
      114.2500      49.75000      36.61377
      114.7500      49.75000      36.62421
      115.2500      49.75000      37.09369
      115.7500      49.75000      37.55536
      116.2500      49.75000      38.07776
      116.7500      49.75000      39.16290
      117.2500      49.75000      39.71985
      117.7500      49.75000      40.87549
      118.2500      49.75000      41.45435
      118.7500      49.75000      42.44043
      119.2500      49.75000      42.81323
      119.7500      49.75000      43.04248
      120.2500      49.75000      43.20996
      120.7500      49.75000      43.06573
      121.2500      49.75000      42.55646
      121.7500      49.75000      42.08862
      122.2500      49.75000      40.98242
      122.7500      49.75000      40.29980
      123.2500      49.75000      39.61053
      123.7500      49.75000      38.08972
      124.2500      49.75000      37.36133
      124.7500      49.75000      35.82745
      125.2500      49.75000      35.17755
      125.7500      49.75000      34.57501
      126.2500      49.75000      33.61163
      126.7500      49.75000      33.32751
      127.2500      49.75000      33.27118
      127.7500      49.75000      33.47974
      128.2500      49.75000      34.44122
      128.7500      49.75000      35.04639
      129.2500      49.75000      35.74426
      129.7500      49.75000      37.65704
      130.2500      49.75000      38.69629
      130.7500      49.75000      40.96777
      131.2500      49.75000      42.11377
      131.7500      49.75000      44.07831
      132.2500      49.75000      44.85083
      132.7500      49.75000      45.39502
      133.2500      49.75000      46.06769
      133.7500      49.75000      46.11047
      134.2500      49.75000      45.90161
      134.7500      49.75000      45.56903
      135.2500      49.75000      44.54785
      135.7500      49.75000      43.76752
      136.2500      49.75000      42.83386
      136.7500      49.75000      41.14746
      137.2500      49.75000      40.23663
      137.7500      49.75000      39.01239
      138.2500      49.75000      38.59814
      138.7500      49.75000      38.38129
      139.2500      49.75000      38.43121
      139.7500      49.75000      38.76672
      140.2500      49.75000      39.92169
      140.7500      49.75000      40.82233
      141.2500      49.75000      42.92627
      141.7500      49.75000      44.20270
      142.2500      49.75000      45.52960
      142.7500      49.75000      48.18756
      143.2500      49.75000      49.47845
      143.7500      49.75000      51.94763
      144.2500      49.75000      53.05902
      144.7500      49.75000      55.13306
      145.2500      49.75000      56.10797
      145.7500      49.75000      57.04822
      146.2500      49.75000      58.35358
      146.7500      49.75000      58.89581
      147.2500      49.75000      59.24554
      147.7500      49.75000      59.14478
      148.2500      49.75000      58.87238
      148.7500      49.75000      58.23846
      149.2500      49.75000      57.93787
      149.7500      49.75000      57.26556
      150.2500      49.75000      57.06232
      150.7500      49.75000      56.42029
      151.2500      49.75000      56.13208
      151.7500      49.75000      55.79803
      152.2500      49.75000      55.38501
      152.7500      49.75000      55.26935
      153.2500      49.75000      55.36377
      153.7500      49.75000      55.49213
      154.2500      49.75000      55.89294
      154.7500      49.75000      56.18353
      155.2500      49.75000      56.50391
      155.7500      49.75000      56.71637
      156.2500      49.75000      56.66187
      156.7500      49.75000      55.98779
      157.2500      49.75000      55.42969
      157.7500      49.75000      53.84149
      158.2500      49.75000      52.92633
      158.7500      49.75000      51.92743
      159.2500      49.75000      49.29419
      159.7500      49.75000      47.90741
      160.2500      49.75000      44.64697
      160.7500      49.75000      42.96783
      161.2500      49.75000      41.29846
      161.7500      49.75000      38.35596
      162.2500      49.75000      37.17535
      162.7500      49.75000      35.42743
      163.2500      49.75000      34.89868
      163.7500      49.75000      34.53809
      164.2500      49.75000      34.66241
      164.7500      49.75000      35.05457
      165.2500      49.75000      36.69006
      165.7500      49.75000      37.80530
      166.2500      49.75000      40.48529
      166.7500      49.75000      41.91473
      167.2500      49.75000      44.98047
      167.7500      49.75000      46.45605
      168.2500      49.75000      47.84558
      168.7500      49.75000      50.45624
      169.2500      49.75000      51.35822
      169.7500      49.75000      53.07001
      170.2500      49.75000      53.56494
      170.7500      49.75000      54.06628
      171.2500      49.75000      54.85901
      171.7500      49.75000      55.24829
      172.2500      49.75000      55.26776
      172.7500      49.75000      55.29950
      173.2500      49.75000      54.30206
      173.7500      49.75000      53.64148
      174.2500      49.75000      52.65112
      174.7500      49.75000      50.27185
      175.2500      49.75000      48.95758
      175.7500      49.75000      46.43927
      176.2500      49.75000      45.23297
      176.7500      49.75000      42.79309
      177.2500      49.75000      41.62402
      177.7500      49.75000      40.49341
      178.2500      49.75000      38.29620
      178.7500      49.75000      37.28326
      179.2500      49.75000      35.30774
      179.7500      49.75000      34.42944
     -179.7500      50.25000      32.63214
     -179.2500      50.25000      31.92401
     -178.7500      50.25000      31.39429
     -178.2500      50.25000      30.48938
     -177.7500      50.25000      30.26550
     -177.2500      50.25000      29.99420
     -176.7500      50.25000      30.07581
     -176.2500      50.25000      30.30707
     -175.7500      50.25000      31.06360
     -175.2500      50.25000      31.68781
     -174.7500      50.25000      33.01569
     -174.2500      50.25000      33.72913
     -173.7500      50.25000      35.21472
     -173.2500      50.25000      35.84827
     -172.7500      50.25000      36.50269
     -172.2500      50.25000      38.16260
     -171.7500      50.25000      39.00409
     -171.2500      50.25000      40.75647
     -170.7500      50.25000      41.63403
     -170.2500      50.25000      43.09985
     -169.7500      50.25000      43.67767
     -169.2500      50.25000      44.07123
     -168.7500      50.25000      44.68469
     -168.2500      50.25000      44.70306
     -167.7500      50.25000      44.92450
     -167.2500      50.25000      44.94067
     -166.7500      50.25000      45.07489
     -166.2500      50.25000      45.40607
     -165.7500      50.25000      45.58026
     -165.2500      50.25000      45.86737
     -164.7500      50.25000      46.01306
     -164.2500      50.25000      46.39484
     -163.7500      50.25000      46.65973
     -163.2500      50.25000      46.97156
     -162.7500      50.25000      47.56146
     -162.2500      50.25000      47.90527
     -161.7500      50.25000      48.49731
     -161.2500      50.25000      48.79974
     -160.7500      50.25000      49.24664
     -160.2500      50.25000      49.38135
     -159.7500      50.25000      49.39313
     -159.2500      50.25000      49.21393
     -158.7500      50.25000      48.86420
     -158.2500      50.25000      48.09918
     -157.7500      50.25000      47.50195
     -157.2500      50.25000      46.27698
     -156.7500      50.25000      45.53247
     -156.2500      50.25000      44.75220
     -155.7500      50.25000      43.12439
     -155.2500      50.25000      42.32141
     -154.7500      50.25000      40.76416
     -154.2500      50.25000      40.10242
     -153.7500      50.25000      39.49554
     -153.2500      50.25000      38.44720
     -152.7500      50.25000      38.05865
     -152.2500      50.25000      37.62317
     -151.7500      50.25000      37.56628
     -151.2500      50.25000      37.92242
     -150.7500      50.25000      38.33203
     -150.2500      50.25000      38.89215
     -149.7500      50.25000      40.20862
     -149.2500      50.25000      40.94220
     -148.7500      50.25000      42.56873
     -148.2500      50.25000      43.39185
     -147.7500      50.25000      45.36115
     -147.2500      50.25000      46.49536
     -146.7500      50.25000      47.73016
     -146.2500      50.25000      49.94458
     -145.7500      50.25000      50.94275
     -145.2500      50.25000      52.60724
     -144.7500      50.25000      53.17322
     -144.2500      50.25000      53.70300
     -143.7500      50.25000      54.88275
     -143.2500      50.25000      55.46124
     -142.7500      50.25000      56.37286
     -142.2500      50.25000      56.83929
     -141.7500      50.25000      57.22632
     -141.2500      50.25000      57.34772
     -140.7500      50.25000      57.31360
     -140.2500      50.25000      56.85004
     -139.7500      50.25000      56.49939
     -139.2500      50.25000      55.60797
     -138.7500      50.25000      55.04150
     -138.2500      50.25000      53.84235
     -137.7500      50.25000      53.14246
     -137.2500      50.25000      52.47949
     -136.7500      50.25000      51.30292
     -136.2500      50.25000      50.79480
     -135.7500      50.25000      49.70636
     -135.2500      50.25000      49.15375
     -134.7500      50.25000      47.94855
     -134.2500      50.25000      47.25641
     -133.7500      50.25000      46.58380
     -133.2500      50.25000      45.48907
     -132.7500      50.25000      45.07367
     -132.2500      50.25000      44.25446
     -131.7500      50.25000      43.98895
     -131.2500      50.25000      43.69775
     -130.7500      50.25000      42.83411
     -130.2500      50.25000      42.44537
     -129.7500      50.25000      41.42932
     -129.2500      50.25000      40.83130
     -128.7500      50.25000      39.50848
     -128.2500      50.25000      38.63739
     -127.7500      50.25000      37.73615
     -127.2500      50.25000      36.29883
     -126.7500      50.25000      35.54529
     -126.2500      50.25000      34.30963
     -125.7500      50.25000      33.72589
     -125.2500      50.25000      32.67114
     -124.7500      50.25000      32.18237
     -124.2500      50.25000      31.68896
     -123.7500      50.25000      30.82080
     -123.2500      50.25000      30.45477
     -122.7500      50.25000      30.00806
     -122.2500      50.25000      30.00928
     -121.7500      50.25000      30.10150
     -121.2500      50.25000      30.17285
     -120.7500      50.25000      30.23230
     -120.2500      50.25000      30.39227
     -119.7500      50.25000      30.45557
     -119.2500      50.25000      30.91260
     -118.7500      50.25000      31.26038
     -118.2500      50.25000      31.75482
     -117.7500      50.25000      32.77875
     -117.2500      50.25000      33.41553
     -116.7500      50.25000      34.51617
     -116.2500      50.25000      35.04224
     -115.7500      50.25000      35.99121
     -115.2500      50.25000      36.29388
     -114.7500      50.25000      36.53937
     -114.2500      50.25000      37.37482
     -113.7500      50.25000      37.70880
     -113.2500      50.25000      38.67914
     -112.7500      50.25000      39.10449
     -112.2500      50.25000      40.08533
     -111.7500      50.25000      40.45923
     -111.2500      50.25000      40.78107
     -110.7500      50.25000      41.58923
     -110.2500      50.25000      41.82574
     -109.7500      50.25000      42.63062
     -109.2500      50.25000      43.00739
     -108.7500      50.25000      43.45465
     -108.2500      50.25000      44.32965
     -107.7500      50.25000      44.65509
     -107.2500      50.25000      45.21625
     -106.7500      50.25000      45.29919
     -106.2500      50.25000      45.57019
     -105.7500      50.25000      45.50494
     -105.2500      50.25000      45.39343
     -104.7500      50.25000      45.35657
     -104.2500      50.25000      45.20398
     -103.7500      50.25000      45.14062
     -103.2500      50.25000      45.15875
     -102.7500      50.25000      45.19873
     -102.2500      50.25000      45.33252
     -101.7500      50.25000      45.44775
     -101.2500      50.25000      45.40204
     -100.7500      50.25000      45.37915
     -100.2500      50.25000      45.20459
     -99.75000      50.25000      45.03546
     -99.25000      50.25000      44.82764
     -98.75000      50.25000      44.68848
     -98.25000      50.25000      44.62183
     -97.75000      50.25000      44.77161
     -97.25000      50.25000      44.85211
     -96.75000      50.25000      45.14709
     -96.25000      50.25000      45.22241
     -95.75000      50.25000      45.24939
     -95.25000      50.25000      45.45483
     -94.75000      50.25000      45.29468
     -94.25000      50.25000      45.34106
     -93.75000      50.25000      45.19409
     -93.25000      50.25000      45.38513
     -92.75000      50.25000      45.50537
     -92.25000      50.25000      45.68457
     -91.75000      50.25000      45.89752
     -91.25000      50.25000      45.96558
     -90.75000      50.25000      45.89990
     -90.25000      50.25000      45.77307
     -89.75000      50.25000      45.40582
     -89.25000      50.25000      45.09589
     -88.75000      50.25000      44.73248
     -88.25000      50.25000      44.13159
     -87.75000      50.25000      43.75116
     -87.25000      50.25000      43.32349
